Date,Open,High,Low,Close,Adj Close,Volume
2013-05-28,167.039993,167.779999,165.809998,166.300003,140.983215,143679800
2013-05-29,165.419998,165.800003,164.339996,165.220001,140.067642,160363400
2013-05-30,165.350006,166.589996,165.220001,165.830002,140.584747,107793800
2013-05-31,165.369995,166.309998,163.130005,163.449997,138.567032,176850100
2013-06-03,163.830002,164.460007,162.660004,164.350006,139.330063,168390700
2013-06-04,164.440002,165.100006,162.729996,163.559998,138.660324,157631500
2013-06-05,163.089996,163.419998,161.130005,161.270004,136.718948,211737800
2013-06-06,161.199997,162.740005,160.250000,162.729996,137.956665,200225500
2013-06-07,163.850006,164.949997,163.139999,164.800003,139.711594,188337800
2013-06-10,165.309998,165.399994,164.369995,164.800003,139.711594,105667100
2013-06-11,163.300003,164.539993,162.740005,163.100006,138.270386,159505400
2013-06-12,164.220001,164.389999,161.600006,161.750000,137.125870,177361500
2013-06-13,161.660004,164.500000,161.300003,164.210007,139.211349,163587800
2013-06-14,164.029999,164.669998,162.910004,163.179993,138.338196,141197500
2013-06-17,164.289993,165.220001,163.220001,164.440002,139.406403,136295600
2013-06-18,164.529999,165.990005,164.520004,165.740005,140.508469,114695600
2013-06-19,165.600006,165.889999,163.380005,163.449997,138.567032,206149500
2013-06-20,161.860001,163.470001,158.979996,159.399994,135.133575,321255900
2013-06-21,159.639999,159.759995,157.470001,159.070007,135.567429,271956800
2013-06-24,157.410004,158.429993,155.729996,157.059998,133.854416,222329000
2013-06-25,158.479996,160.100006,157.419998,158.570007,135.141312,162262200
2013-06-26,159.869995,160.500000,159.250000,160.139999,136.479309,134848000
2013-06-27,161.100006,161.820007,160.949997,161.080002,137.280441,129483700
2013-06-28,160.630005,161.399994,159.860001,160.419998,136.717957,160402900
2013-07-01,161.259995,162.479996,161.080002,161.360001,137.519058,131954800
2013-07-02,161.119995,162.300003,160.500000,161.210007,137.391266,154863700
2013-07-03,160.479996,161.770004,160.220001,161.279999,137.450851,75216400
2013-07-05,162.470001,163.080002,161.300003,163.020004,138.933807,122416900
2013-07-08,163.860001,164.389999,163.080002,163.949997,139.726395,108092500
2013-07-09,164.979996,165.330002,164.270004,165.130005,140.732071,119298000
2013-07-10,164.970001,165.750000,164.630005,165.190002,140.783203,121410100
2013-07-11,167.110001,167.610001,165.179993,167.440002,142.700745,135592200
2013-07-12,167.389999,167.929993,167.130005,167.509995,142.760361,104212700
2013-07-15,167.970001,168.389999,167.679993,168.149994,143.305893,69450600
2013-07-16,168.259995,168.360001,167.070007,167.520004,142.768906,88702100
2013-07-17,168.160004,168.479996,167.729996,167.949997,143.135422,92873900
2013-07-18,168.309998,169.270004,168.199997,168.869995,143.919449,103620100
2013-07-19,168.520004,169.229996,168.309998,169.169998,144.175156,103831700
2013-07-22,169.410004,169.740005,169.009995,169.500000,144.456421,79428600
2013-07-23,169.800003,169.830002,169.050003,169.139999,144.149643,80829700
2013-07-24,169.789993,169.860001,168.179993,168.520004,143.621231,112914000
2013-07-25,168.220001,169.080002,167.940002,168.929993,143.970581,111088600
2013-07-26,168.220001,169.160004,167.520004,169.110001,144.124008,107814600
2013-07-29,168.679993,169.059998,168.110001,168.589996,143.680847,79695000
2013-07-30,169.100006,169.279999,168.190002,168.589996,143.680847,85209600
2013-07-31,168.940002,169.850006,168.490005,168.710007,143.783127,142388700
2013-08-01,169.990005,170.809998,169.899994,170.660004,145.445038,110438400
2013-08-02,170.279999,170.970001,170.050003,170.949997,145.692154,91116700
2013-08-05,170.570007,170.960007,170.350006,170.699997,145.479050,54072700
2013-08-06,170.369995,170.740005,169.350006,169.729996,144.652405,87495000
2013-08-07,169.190002,169.429993,168.550003,169.179993,144.183655,84854700
2013-08-08,169.979996,170.179993,168.929993,169.800003,144.712067,102181300
2013-08-09,169.580002,170.100006,168.720001,169.309998,144.294464,91757700
2013-08-12,168.460007,169.309998,168.380005,169.110001,144.124008,68593300
2013-08-13,169.410004,169.899994,168.410004,169.610001,144.550140,80806000
2013-08-14,169.529999,169.800003,168.699997,168.740005,143.808624,79829200
2013-08-15,167.410004,167.429993,166.089996,166.380005,141.797424,152931800
2013-08-16,166.059998,166.630005,165.500000,165.830002,141.328644,130868200
2013-08-19,165.639999,166.210007,164.759995,164.770004,140.425262,96437600
2013-08-20,165.039993,166.199997,164.860001,165.580002,141.115570,89294400
2013-08-21,165.119995,166.029999,164.190002,164.559998,140.246277,159530500
2013-08-22,164.899994,166.300003,164.889999,166.059998,141.524643,101471400
2013-08-23,166.550003,166.830002,165.770004,166.619995,142.001892,90888900
2013-08-26,166.789993,167.300003,165.889999,166.000000,141.473511,89702100
2013-08-27,164.360001,166.000000,163.210007,163.330002,139.198013,158619400
2013-08-28,163.259995,164.490005,163.050003,163.910004,139.692322,108113000
2013-08-29,163.550003,165.039993,163.399994,164.169998,139.913879,119200500
2013-08-30,164.509995,164.529999,163.169998,163.649994,139.470718,134928900
2013-09-03,165.229996,165.580002,163.699997,164.389999,140.101379,142375100
2013-09-04,164.429993,166.029999,164.130005,165.750000,141.260452,97389400
2013-09-05,165.850006,166.399994,165.729996,165.960007,141.439468,63090500
2013-09-06,166.509995,166.979996,164.479996,166.039993,141.507629,159756500
2013-09-09,166.449997,167.729996,166.449997,167.630005,142.862701,87559300
2013-09-10,168.639999,168.899994,168.259995,168.869995,143.919449,105847200
2013-09-11,168.639999,169.399994,168.350006,169.399994,144.371170,94545900
2013-09-12,169.339996,169.559998,168.720001,168.949997,143.987671,83209000
2013-09-13,169.130005,169.460007,168.740005,169.330002,144.311539,72727800
2013-09-16,171.160004,171.240005,170.039993,170.309998,145.146683,106299200
2013-09-17,170.460007,171.110001,170.460007,171.070007,145.794479,82523300
2013-09-18,171.009995,173.520004,170.580002,173.050003,147.481888,203460600
2013-09-19,173.520004,173.600006,172.589996,172.759995,147.234711,146616900
2013-09-20,172.330002,172.330002,170.580002,170.720001,146.205353,132867100
2013-09-23,170.490005,170.649994,169.389999,169.929993,145.528748,104616500
2013-09-24,169.899994,170.529999,169.210007,169.529999,145.186234,106333100
2013-09-25,169.639999,169.979996,168.889999,169.039993,144.766556,117306500
2013-09-26,169.320007,170.169998,169.050003,169.690002,145.323242,77146900
2013-09-27,168.839996,169.139999,168.470001,168.910004,144.655243,99141800
2013-09-30,167.479996,168.539993,167.149994,168.009995,143.884476,143937000
2013-10-01,168.139999,169.500000,167.970001,169.339996,145.023483,127160000
2013-10-02,168.350006,169.339996,167.830002,169.179993,144.886444,113350000
2013-10-03,168.789993,168.940002,166.839996,167.619995,143.550476,176698000
2013-10-04,167.750000,169.059998,167.529999,168.889999,144.638107,96878000
2013-10-07,167.419998,168.449997,167.250000,167.429993,143.387817,96295000
2013-10-08,167.399994,167.619995,165.360001,165.479996,141.717789,178015000
2013-10-09,165.800003,166.199997,164.529999,165.600006,141.820541,168973000
2013-10-10,167.289993,169.259995,167.229996,169.169998,144.877899,195955000
2013-10-11,168.910004,170.320007,168.770004,170.259995,145.811386,105040000
2013-10-14,169.210007,171.080002,169.080002,170.940002,146.393768,112106000
2013-10-15,170.509995,171.149994,169.470001,169.699997,145.331802,155485000
2013-10-16,170.720001,172.160004,170.639999,172.070007,147.361496,161676000
2013-10-17,171.369995,173.320007,171.339996,173.220001,148.346329,129389000
2013-10-18,173.860001,174.509995,173.509995,174.389999,149.348328,138316000
2013-10-21,174.449997,174.750000,174.009995,174.399994,149.356934,104104000
2013-10-22,174.910004,175.929993,174.429993,175.410004,150.221863,126663000
2013-10-23,174.809998,174.889999,173.960007,174.570007,149.502487,105484000
2013-10-24,174.919998,175.369995,174.509995,175.149994,149.999237,70350000
2013-10-25,175.509995,176.000000,175.169998,175.949997,150.684311,93625000
2013-10-28,175.889999,176.470001,175.699997,176.229996,150.924164,84979000
2013-10-29,176.630005,177.240005,176.380005,177.169998,151.729126,87401000
2013-10-30,177.380005,177.509995,175.660004,176.289993,150.975494,140002000
2013-10-31,176.149994,176.889999,175.529999,175.789993,150.547272,133795000
2013-11-01,176.020004,176.610001,175.220001,176.210007,150.906998,142805000
2013-11-04,176.690002,176.899994,175.979996,176.830002,151.437973,85677000
2013-11-05,176.139999,176.750000,175.570007,176.270004,150.958374,85825000
2013-11-06,177.029999,177.500000,176.539993,177.169998,151.729126,87348000
2013-11-07,177.500000,177.639999,174.759995,174.929993,149.810791,157000000
2013-11-08,174.869995,177.309998,174.850006,177.289993,151.831924,136713000
2013-11-11,177.119995,177.529999,176.910004,177.320007,151.857620,62614000
2013-11-12,176.940002,177.360001,176.369995,176.960007,151.549271,83990000
2013-11-13,176.089996,178.429993,176.089996,178.380005,152.765396,103844000
2013-11-14,178.539993,179.419998,178.250000,179.270004,153.527603,103435000
2013-11-15,179.559998,180.119995,179.330002,180.050003,154.195587,102818000
2013-11-18,180.350006,180.500000,179.020004,179.419998,153.656052,104796000
2013-11-19,179.330002,179.869995,178.720001,179.029999,153.322067,93891000
2013-11-20,179.389999,179.929993,177.979996,178.470001,152.842453,124909000
2013-11-21,178.970001,180.050003,178.860001,179.910004,154.075668,92841000
2013-11-22,179.979996,180.830002,179.770004,180.809998,154.846466,81296000
2013-11-25,181.130005,181.169998,180.369995,180.630005,154.692337,79486000
2013-11-26,180.720001,181.220001,180.410004,180.679993,154.735138,86994000
2013-11-27,180.869995,181.240005,180.649994,181.119995,155.111908,58800000
2013-11-29,181.320007,181.750000,180.800003,181.000000,155.009186,55870900
2013-12-02,181.089996,181.429993,180.250000,180.529999,154.606628,99726000
2013-12-03,179.940002,180.389999,179.169998,179.750000,153.938660,116563000
2013-12-04,179.100006,180.479996,178.350006,179.729996,153.921555,123033000
2013-12-05,179.410004,179.740005,178.770004,178.940002,153.244980,106934000
2013-12-06,180.669998,181.110001,180.149994,180.940002,154.957809,127728000
2013-12-09,181.470001,181.669998,181.160004,181.399994,155.351761,70124000
2013-12-10,180.979996,181.360001,180.639999,180.750000,154.795044,80976000
2013-12-11,180.820007,180.850006,178.500000,178.720001,153.056610,130591000
